,id,abstract,keys,#tokens,#keys
1181,1344,Restoration of archival documents using a wavelet technique This paper addresses a problem of restoring handwritten archival documents by recovering their contents from the interfering handwriting on the reverse side caused by the seeping of ink. We present a novel method that works by first matching both sides of a document such that the interfering strokes are mapped with the corresponding strokes originating from the reverse side. This facilitates the identification of the foreground and interfering strokes. A wavelet reconstruction process then iteratively enhances the foreground strokes and smears the interfering strokes so as to strengthen the discriminating capability of an improved Canny edge detector against the interfering strokes. The method has been shown to restore the documents effectively with average precision and recall rates for foreground text extraction at 84 percent and 96 percent respectively,"['archival documents restoration', 'wavelet technique', 'handwritten archival documents', 'ink seepage', 'wavelet reconstruction process', 'iterative stroke enhancement', 'Canny edge detector', 'document image processing', 'edge detection', 'image restoration', 'wavelet transforms']",136,11
1182,1345,Infrared-image classification using hidden Markov trees An image of a three-dimensional target is generally characterized by the visible target subcomponents with these dictated by the target-sensor orientation target pose). An image often changes quickly with variable pose. We define a class as a set of contiguous target-sensor orientations over which the associated target image is relatively stationary with aspect. Each target is in general characterized by multiple classes. A distinct set of Wiener filters are employed for each class of images to identify the presence of target subcomponents. A Karhunen-Loeve representation is used to minimize the number of filters templates associated with a given subcomponent. The statistical relationships between the different target subcomponents are modeled via a hidden Markov tree HMT). The HMT classifier is discussed and example results are presented for forward-looking-infrared FLIR imagery of several vehicles,"['IR image classification', 'infrared-image classification', 'hidden Markov trees', '3D target image', 'target-sensor orientation', 'target pose', 'contiguous target-sensor orientations', 'Wiener filters', 'Karhunen-Loeve representation', 'minimization', 'HMT', 'forward-looking-infrared imagery', 'FLIR imagery', 'vehicles', 'image classification', 'infrared imaging', 'Karhunen-Loeve transforms', 'Markov processes', 'minimisation', 'trees (mathematics)', 'Wiener filters']",138,21
1183,1346,Automatic multilevel thresholding for image segmentation by the growing time adaptive self-organizing map In this paper a Growing TASOM Time Adaptive Self-Organizing Map network called GTASOM along with a peak finding process is proposed for automatic multilevel thresholding. The proposed GTASOM is tested for image segmentation. Experimental results demonstrate that the GTASOM is a reliable and accurate tool for image segmentation and its results outperform other thresholding methods,"['automatic multilevel thresholding', 'image segmentation', 'growing time adaptive self-organizing map', 'Growing TASOM', 'GTASOM', 'peak finding process', 'image segmentation', 'self-organising feature maps']",68,8
1184,1347,A maximum-likelihood surface estimator for dense range data Describes how to estimate 3D surface models from dense sets of noisy range data taken from different points of view i.e. multiple range maps. The proposed method uses a sensor model to develop an expression for the likelihood of a 3D surface conditional on a set of noisy range measurements. Optimizing this likelihood with respect to the model parameters provides an unbiased and efficient estimator. The proposed numerical algorithms make this estimation computationally practical for a wide variety of circumstances. The results from this method compare favorably with state-of-the-art approaches that rely on the closest-point or perpendicular distance metric a convenient heuristic that produces biased solutions and fails completely when surfaces are not sufficiently smooth as in the case of complex scenes or noisy range measurements. Empirical results on both simulated and real ladar data demonstrate the effectiveness of the proposed method for several different types of problems. Furthermore the proposed method offers a general framework that can accommodate extensions to include surface priors more sophisticated noise models and other sensing modalities such as sonar or synthetic aperture radar,"['maximum-likelihood surface estimator', 'dense range data', '3D surface models', 'noisy range data', 'sensor model', 'unbiased estimator', 'heuristic', 'biased solutions', 'complex scenes', 'noisy range measurements', 'simulated ladar data', 'real ladar data', 'sonar', 'synthetic aperture radar', 'surface reconstruction', 'surface fitting', 'optimal estimation', 'parameter estimation', 'Bayesian estimation', 'registration', 'calibration', 'calibration', 'computer vision', 'distance measurement', 'image registration', 'maximum likelihood estimation', 'optical radar', 'surface fitting']",187,28
1185,1348,Reconstructing surfaces by volumetric regularization using radial basis functions We present a new method of surface reconstruction that generates smooth and seamless models from sparse noisy nonuniform and low resolution range data. Data acquisition techniques from computer vision such as stereo range images and space carving produce 3D point sets that are imprecise and nonuniform when compared to laser or optical range scanners. Traditional reconstruction algorithms designed for dense and precise data do not produce smooth reconstructions when applied to vision-based data sets. Our method constructs a 3D implicit surface formulated as a sum of weighted radial basis functions. We achieve three primary advantages over existing algorithms 1 the implicit functions we construct estimate the surface well in regions where there is little data 2 the reconstructed surface is insensitive to noise in data acquisition because we can allow the surface to approximate rather than exactly interpolate the data and 3 the reconstructed surface is locally detailed yet globally smooth because we use radial basis functions that achieve multiple orders of smoothness,"['surfaces reconstruction', 'volumetric regularization', 'radial basis functions', 'sparse range data', 'noisy data', 'nonuniform data', 'low resolution range data', 'data acquisition techniques', 'computer vision', 'stereo range images', 'space carving', '3D point sets', 'vision-based data sets', '3D implicit surface', 'weighted radial basis functions', 'computer vision', 'image reconstruction', 'image texture', 'interpolation', 'surface fitting']",172,20
1186,1349,Efficient simplicial reconstructions of manifolds from their samples An algorithm for manifold learning is presented. Given only samples of a finite-dimensional differentiable manifold and no a priori knowledge of the manifold's geometry or topology except for its dimension the goal is to find a description of the manifold. The learned manifold must approximate the true manifold well both geometrically and topologically when the sampling density is sufficiently high. The proposed algorithm constructs a simplicial complex based on approximations to the tangent bundle of the manifold. An important property of the algorithm is that its complexity depends on the dimension of the manifold rather than that of the embedding space. Successful examples are presented in the cases of learning curves in the plane curves in space and surfaces in space in addition a case when the algorithm fails is analyzed,"['simplicial reconstructions', 'manifold learning', 'finite-dimensional differentiable manifold', 'learned manifold', 'true manifold', 'simplicial complex', 'sampling density', 'computational complexity', 'computational geometry', 'computer vision', 'Hilbert spaces', 'learning (artificial intelligence)', 'topology']",139,13
1187,1350,Generalized mosaicing wide field of view multispectral imaging We present an approach to significantly enhance the spectral resolution of imaging systems by generalizing image mosaicing. A filter transmitting spatially varying spectral bands is rigidly attached to a camera. As the system moves it senses each scene point multiple times each time in a different spectral band. This is an additional dimension of the generalized mosaic paradigm which has demonstrated yielding high radiometric dynamic range images in a wide field of view using a spatially varying density filter. The resulting mosaic represents the spectrum at each scene point. The image acquisition is as easy as in traditional image mosaics. We derive an efficient scene sampling rate and use a registration method that accommodates the spatially varying properties of the filter. Using the data acquired by this method we demonstrate scene rendering under different simulated illumination spectra. We are also able to infer information about the scene illumination. The approach was tested using a standard 8-bit black/white video camera and a fixed spatially varying spectral interference filter,"['generalized mosaicing', 'wide field of view multispectral imaging', 'spatially varying spectral bands', 'spatially varying density filter', 'image acquisition', 'scene sampling rate', 'registration method', 'scene rendering', 'simulated illumination spectra', 'scene illumination', 'hyperspectral imaging', 'color balance', 'image fusion', 'physics-based vision', 'image-based rendering', 'computer vision', 'image enhancement', 'image registration', 'image sampling', 'image segmentation', 'lighting', 'rendering (computer graphics)']",175,22
1188,1351,Analytic PCA construction for theoretical analysis of lighting variability in images of a Lambertian object We analyze theoretically the subspace best approximating images of a convex Lambertian object taken from the same viewpoint but under different distant illumination conditions. We analytically construct the principal component analysis for images of a convex Lambertian object explicitly taking attached shadows into account and find the principal eigenmodes and eigenvalues with respect to lighting variability. Our analysis makes use of an analytic formula for the irradiance in terms of spherical-harmonic coefficients of the illumination and shows under appropriate assumptions that the principal components or eigenvectors are identical to the spherical harmonic basis functions evaluated at the surface normal vectors. Our main contribution is in extending these results to the single-viewpoint case showing how the principal eigenmodes and eigenvalues are affected when only a limited subset the upper hemisphere of normals is available and the spherical harmonics are no longer orthonormal over the restricted domain. Our results are very close both qualitatively and quantitatively to previous empirical observations and represent the first essentially complete theoretical explanation of these observations,"['analytic principal component analysis', 'spherical harmonics', 'lighting variability', 'five-dimensional subspace', 'convex Lambertian object', 'surface normal vectors', 'principal eigenmodes', 'principal eigenvalues', 'radiance', 'irradiance', 'computer vision', 'eigenvalues and eigenfunctions', 'lighting', 'object recognition', 'principal component analysis']",184,15
1189,1352,Elastically adaptive deformable models We present a technique for the automatic adaptation of a deformable model's elastic parameters within a Kalman filter framework for shape estimation applications. The novelty of the technique is that the model's elastic parameters are not constant but spatio-temporally varying. The variation of the elastic parameters depends on the distance of the model from the data and the rate of change of this distance. Each pass of the algorithm uses physics-based modeling techniques to iteratively adjust both the geometric and the elastic degrees of freedom of the model in response to forces that are computed from the discrepancy between the model and the data. By augmenting the state equations of an extended Kalman filter to incorporate these additional variables we are able to significantly improve the quality of the shape estimation. Therefore the model's elastic parameters are always initialized to the same value and they are subsequently modified depending on the data and the noise distribution. We present results demonstrating the effectiveness of our method for both two-dimensional and three-dimensional data,"['elastically adaptive deformable models', 'automatic adaptation', 'elastic parameters', 'Kalman filter framework', 'shape estimation', 'physics-based modeling techniques', 'geometric degrees of freedom', 'elastic degrees of freedom', 'state equations', 'extended Kalman filter', 'computer vision', 'filtering theory', 'geometry', 'Kalman filters', 'nonlinear filters', 'parameter estimation']",175,16
1190,1353,Generalized spatio-chromatic diffusion A framework for diffusion of color images is presented. The method is based on the theory of thermodynamics of irreversible transformations which provides a suitable basis for designing correlations between the different color channels. More precisely we derive an equation for color evolution which comprises a purely spatial diffusive term and a nonlinear term that depends on the interactions among color channels over space. We apply the proposed equation to images represented in several color spaces such as RGB CIELAB Opponent colors and IHS,"['generalized spatio-chromatic diffusion', 'color images', 'diffusion', 'thermodynamics', 'irreversible transformations', 'color channels', 'color evolution', 'spatial diffusive term', 'nonlinear term', 'vector-valued diffusion', 'scale-space', 'RGB', 'CIELAB', 'Opponent colors', 'IHS', 'diffusion', 'image colour analysis', 'image representation', 'thermodynamics']",87,19
1191,1354,Design and analysis of optimal material distribution policies in flexible manufacturing systems using a single AGV Modern automated manufacturing processes employ automated guided vehicles AGVs for material handling which serve several machine centres MC in a factory. Optimal scheduling of AGVs can significantly help to increase the efficiency of the manufacturing process by minimizing the idle time of MCs waiting for the raw materials. We analyse the requirements for an optimal schedule and then provide a mathematical framework for an efficient schedule of material delivery by an AGV. A mathematical model is developed and then a strategy for optimal material distribution of the available raw material to the MCs is derived. With this model the optimal number of MCs to be utilized is also determined. Finally the material delivery schedule employing multiple journeys to the MCs by the AGV is carried out. Through rigorous analysis and simulation experiments we show that such a delivery strategy will optimize the overall performance,"['optimal material distribution policies', 'flexible manufacturing systems', 'AGV', 'automated guided vehicle', 'material handling', 'machine centres', 'waiting time', 'manufacturing lead time', 'optimal scheduling', 'idle time minimization', 'material delivery', 'automatic guided vehicles', 'flexible manufacturing systems', 'flow graphs', 'materials handling', 'optimisation', 'production control']",160,17
1192,1355,Comparison of push and pull systems with transporters a metamodelling approach Analyses push and pull systems with transportation consideration. A multiproduct multiline multistage production system was used to compare the two systems. The effects of four factors processing time variation demand variation transporters batch size on throughput rate average waiting time in the system and machine utilization were studied. The study uses metamodels to compare the two systems. They serve a dual purpose of expressing system performance measures in the form of a simple equation and reducing computational time when comparing the two systems. Research shows that the number of transporters used and the batch size have a significant effect on the performance measures of both systems,"['transporters', 'push systems', 'pull systems', 'metamodelling approach', 'multiproduct multiline multistage production system', 'processing time variation', 'demand variation', 'batch size', 'throughput rate', 'average waiting time', 'machine utilization', 'performance measures', 'batch processing (industrial)', 'materials handling', 'production control', 'statistical analysis']",117,16
1193,1356,Five-axis NC milling of ruled surfaces optimal geometry of a conical tool The side milling of ruled surfaces using a conical milling cutter was studied. This is a field that has largely been ignored by research scientists but it is much used in industry especially to machine turbine blades. We first suggest an improved positioning with respect to the directrices of the ruled surface. As compared with the methods already developed for the cylindrical cutter this positioning enables the error between the cutter and the work-piece to be reduced. An algorithm is then introduced to calculate error so one can determine the cutter dimensions cone radius and angle in order to respect the tolerance interval imposed by the design office. This study provides an opportunity to determine cutters with greater dimensions thus alleviating bending problems during milling,"['five-axis NC milling', 'ruled surfaces', 'optimal geometry', 'conical', 'side milling', 'conical milling cutter', 'positioning', 'cutter dimensions', 'tolerance interval', 'CAD/CAM', 'machine tools', 'machining', 'numerical control', 'position control']",137,14
1194,1357,Work sequencing in a manufacturing cell with limited labour constraints This study focuses on the analysis of group scheduling heuristics in a dual-constrained automated manufacturing cell where labour utilization is limited to setups tear-downs and loads/unloads. This scenario is realistic in today's automated manufacturing cells. The results indicate that policies for allocating labour to tasks have very little impact in such an environment. Furthermore the performance of efficiency oriented exhaustive group scheduling heuristics deteriorated while the performance of the more complex non-exhaustive heuristics improved. Thus it is recommended that production managers use the simplest labour scheduling policy and instead focus their efforts to activities such as job scheduling and production planning in such environments,"['work sequencing', 'manufacturing cell', 'limited labour constraints', 'group scheduling heuristics', 'dual-constrained automated manufacturing cell', 'automated manufacturing cells', 'labour allocation policies', 'efficiency oriented exhaustive group scheduling heuristics', 'nonexhaustive heuristics', 'production planning', 'job scheduling', 'assembly planning', 'heuristic programming', 'production control', 'production engineering computing', 'resource allocation']",114,16
1195,1358,Analysis of the surface roughness and dimensional accuracy capability of fused deposition modelling processes Building up materials in layers poses significant challenges from the viewpoint of material science heat transfer and applied mechanics. However numerous aspects of the use of these technologies have yet to be studied. One of these aspects is the characterization of the surface roughness and dimensional precision obtainable in layered manufacturing processes. In this paper a study of roughness parameters obtained through the use of these manufacturing processes was made. Prototype parts were manufactured using FDM techniques and an experimental analysis of the resulting roughness average R/sub a and rms roughness R/sub q obtained through the use of these manufacturing processes was carried out. Dimensional parameters were also studied in order to determine the capability of the Fused Deposition Modelling process for manufacturing parts,"['fused deposition modelling processes', 'surface roughness', 'dimensional accuracy capability', 'dimensional precision', 'layered manufacturing processes', 'prototype parts', 'roughness average', 'rms roughness', 'rapid prototyping', 'three-dimensional solid objects', 'CAD model', 'CNC-controlled robot', 'extrusion head', 'computerised numerical control', 'extrusion', 'industrial robots', 'rapid prototyping (industrial)', 'surface topography measurement']",138,18
1196,1359,On fuzzy and probabilistic control charts In this article different procedures of constructing control charts for linguistic data based on fuzzy and probability theory are discussed. Three sets of membership functions with different degrees of fuzziness are proposed for fuzzy approaches. A comparison between fuzzy and probability approaches based on the Average Run Length and samples under control is conducted for real data. Contrary to the conclusions of Raz and Wang 1990 the choice of degree of fuzziness affected the sensitivity of control charts,"['linguistic data', 'fuzzy control charts', 'probabilistic control charts', 'control chart construction', 'membership functions', 'fuzziness degree', 'average run length', 'sensitivity', 'fuzzy subsets', 'porcelain products', 'fuzzy control', 'fuzzy set theory', 'probability', 'production control', 'sensitivity analysis']",84,15
1197,1360,Automated post bonding inspection by using machine vision techniques Inspection plays an important role in the semiconductor industry. In this paper we focus on the inspection task after wire bonding in packaging. The purpose of wire bonding W/B is to connect the bond pads with the lead fingers. Two major types of defects are 1 bonding line missing and 2 bonding line breakage. The numbers of bonding lines and bonding balls are used as the features for defect classification. The proposed method consists of image preprocessing orientation determination connection detection bonding line detection bonding ball detection and defect classification. The proposed method is simple and fast. The experimental results show that the proposed method can detect the defects effectively,"['semiconductor industry', 'IC manufacturing', 'automated post bonding inspection', 'machine vision', 'wire bonding', 'packaging', 'bond pad connection', 'lead fingers', 'bonding line missing', 'bonding line breakage', 'bonding balls', 'defect classification', 'image preprocessing', 'orientation determination', 'connection detection', 'bonding line detection', 'bonding ball detection', 'computer vision', 'flaw detection', 'inspection', 'integrated circuit manufacture', 'integrated circuit packaging', 'lead bonding']",119,23
1198,1361,Adaptive scheduling of batch servers in flow shops Batch servicing is a common way of benefiting from economies of scale in manufacturing operations. Good examples of production systems that allow for batch processing are ovens found in the aircraft industry and in semiconductor manufacturing. In this paper we study the issue of dynamic scheduling of such systems within the context of multi-stage flow shops. So far a great deal of research has concentrated on the development of control strategies which only address the batch stage. This paper proposes an integral scheduling approach that also includes succeeding stages. In this way we aim for shop optimization instead of optimizing performance for a single stage. Our so-called look-ahead strategy adapts its scheduling decision to shop status which includes information on a limited number of near-future arrivals. In particular we study a two-stage flow shop in which the batch stage is succeeded by a serial stage. The serial stage may be realized by a single machine or by parallel machines. Through an extensive simulation study it is demonstrated how shop performance can be improved by the proposed strategy relative to existing strategies,"['adaptive scheduling', 'batch servers', 'flow shops', 'batch servicing', 'manufacturing operations', 'production systems', 'ovens', 'aircraft industry', 'semiconductor manufacturing', 'dynamic scheduling', 'multi-stage flow shops', 'control strategies', 'integral scheduling approach', 'shop optimization', 'look-ahead strategy', 'near-future arrivals', 'two-stage flow shop', 'single machine', 'parallel machines', 'simulation study', 'batch processing (industrial)', 'optimisation', 'process heating', 'production control']",189,24
1199,1362,Process planning for reliable high-speed machining of moulds A method of generating NC programs for the high-speed milling of moulds is investigated. Forging dies and injection moulds whether plastic or aluminium have a complex surface geometry. In addition they are made of steels of hardness as much as 30 or even 50 HRC. Since 1995 high-speed machining has been much adopted by the die-making industry which with this technology can reduce its use of Sinking Electrodischarge Machining SEDM). EDM in general calls for longer machining times. The use of high-speed machining makes it necessary to redefine the preliminary stages of the process. In addition it affects the methodology employed in the generation of NC programs which requires the use of high-level CAM software. The aim is to generate error-free programs that make use of optimum cutting strategies in the interest of productivity and surface quality. The final result is a more reliable manufacturing process. There are two risks in the use of high-speed milling on hardened steels. One of these is tool breakage which may be very costly and may furthermore entail marks on the workpiece. The other is collisions between the tool and the workpiece or fixtures the result of which may be damage to the ceramic bearings in the spindles. in order to minimize these risks it is necessary that new control and optimization steps be included in the CAM methodology. There are three things that the firm adopting high-speed methods should do. It should redefine its process engineering it should systematize access by its CAM programmers to high-speed knowhow and it should take up the use of process simulation tools. In the latter case it will be very advantageous to use tools for the estimation of cutting forces. The new work methods proposed in this article have made it possible to introduce high speed milling HSM into the die industry. Examples are given of how the technique has been applied with CAM programming re-engineered as here proposed with an explanation of the novel features and the results,"['moulds', 'reliable high-speed machining', 'process planning', 'NC programs', 'high-speed milling', 'forging dies', 'injection moulds', 'complex surface geometry', 'error-free programs', 'optimum cutting strategies', 'productivity', 'surface quality', 'hardened steels', 'tool breakage', 'tool workpiece collisions', 'ceramic bearings', 'CAM methodology', 'process engineering redefinition', 'process simulation tools', 'CAM programming re-engineering', 'cutting strategies', 'CAD/CAM', 'computer aided production planning', 'computerised numerical control', 'cutting', 'forging', 'machining', 'moulding', 'systems re-engineering']",340,29
1200,1363,Heuristics for single-pass welding task sequencing Welding task sequencing is a prerequisite in the offline programming of robot arc welding. Single-pass welding task sequencing can be modelled as a modified travelling salesman problem. Owing to the difficulty of the resulting arc-routing problems effective local search heuristics are developed. Computational speed becomes important because robot arc welding is often part of an automated process-planning procedure. Generating a reasonable solution in an acceptable time is necessary for effective automated process planning. Several different heuristics are proposed for solving the welding task-sequencing problem considering both productivity and the potential for welding distortion. Constructive heuristics based on the nearest neighbour concept and tabu search heuristics are developed and enhanced using improvement procedures. The effectiveness of the heuristics developed is tested and verified on actual welded structure problems and random problems,"['single-pass welding task sequencing', 'constructive heuristics', 'offline programming', 'robot arc welding', 'modified travelling salesman problem', 'local search heuristics', 'computational speed', 'automated process-planning procedure', 'productivity', 'welding distortion', 'nearest neighbour concept', 'tabu search heuristics', 'random problems', 'welded structure problems', 'arc welding', 'assembly planning', 'computer aided production planning', 'heuristic programming', 'industrial robots', 'robot programming', 'search problems', 'travelling salesman problems']",136,22
1201,1364,An adaptive sphere-fitting method for sequential tolerance control The machining of complex parts typically involves a logical and chronological sequence of n operations on m machine tools. Because manufacturing datums cannot always match design constraints some of the design specifications imposed on the part are usually satisfied by distinct subsets of the n operations prescribed in the process plan. Conventional tolerance control specifies a fixed set point for each operation and a permissible variation about this set point to insure compliance with the specifications whereas sequential tolerance control STC uses real-time measurement information at the completion of one stage to reposition the set point for subsequent operations. However it has been shown that earlier sphere-fitting methods for STC can lead to inferior solutions when the process distributions are skewed. This paper introduces an extension of STC that uses an adaptive sphere-fitting method that significantly improves the yield in the presence of skewed distributions as well as significantly reducing the computational effort required by earlier probabilistic search methods,"['machine tools', 'sequential tolerance control', 'adaptive sphere-fitting method', 'design constraints', 'compliance', 'real-time measurement information', 'yield improvement', 'skewed distributions', 'computational effort', 'constraint theory', 'machine tools', 'optimisation', 'production control', 'tolerance analysis']",167,14
1202,1365,Deadlock-free scheduling in flexible manufacturing systems using Petri nets This paper addresses the deadlock-free scheduling problem in Flexible Manufacturing Systems. An efficient deadlock-free scheduling algorithm was developed using timed Petri nets for a class of FMSs called Systems of Sequential Systems with Shared Resources S/sup 4 R). The algorithm generates a partial reachability graph to find the optimal or near-optimal deadlock-free schedule in terms of the firing sequence of the transitions of the Petri net model. The objective is to minimize the mean flow time MFT). An efficient truncation technique based on the siphon concept has been developed and used to generate the minimum necessary portion of the reachability graph to be searched. It has been shown experimentally that the developed siphon truncation technique enhances the ability to develop deadlock-free schedules of systems with a high number of deadlocks which cannot be achieved using standard Petri net scheduling approaches. It may be necessary in some cases to relax the optimality condition for large FMSs in order to make the search effort reasonable. Hence a User Control Factor UCF was defined and used in the scheduling algorithm. The objective of using the UCF is to achieve an acceptable trade-off between the solution quality and the search effort. Its effect on the MFT and the CPU time has been investigated. Randomly generated examples are used for illustration and comparison. Although the effect of UCF did not affect the mean flow time it was shown that increasing it reduces the search effort CPU time significantly,"['flexible manufacturing systems', 'deadlock-free scheduling', 'Petri nets', 'systems of sequential systems with shared resources', 'partial reachability graph', 'optimal deadlock-free schedule', 'near-optimal deadlock-free schedule', 'Petri net model transitions firing sequence', 'mean flow time minimization', 'siphon truncation technique', 'optimality condition relaxation', 'user control factor', 'CPU time', 'randomly generated examples', 'flexible manufacturing systems', 'minimisation', 'Petri nets', 'production control', 'reachability analysis', 'resource allocation']",252,20
1203,1366,A fuzzy-soft learning vector quantization for control chart pattern recognition This paper presents a supervised competitive learning network approach called a fuzzy-soft learning vector quantization for control chart pattern recognition. Unnatural patterns in control charts mean that there are some unnatural causes for variations in statistical process control SPC). Hence control chart pattern recognition becomes more important in SPC. In order to detect effectively the patterns for the six main types of control charts Pham and Oztemel 1994 described a class of pattern recognizers for control charts based on the learning vector quantization LVQ such as LVQ LVQ2 and LVQ-X etc. In this paper we propose a new supervised LVQ for control charts based on a fuzzy-soft competitive learning network. The proposed fuzzy-soft LVQ FS-LVQ uses a fuzzy relaxation technique and simultaneously updates all neurons. It can increase correct recognition accuracy and also decrease the learning time. Comparisons between LVQ LVQ-X and FS-LVQ are made,"['control chart pattern recognition', 'fuzzy-soft learning vector quantization', 'supervised competitive learning network approach', 'unnatural patterns', 'statistical process control', 'SPC', 'supervised LVQ', 'fuzzy relaxation technique', 'simultaneous neuron update', 'correct recognition accuracy', 'learning time', 'numerical results', 'manufacturing process', 'fuzzy neural nets', 'learning (artificial intelligence)', 'manufacturing processes', 'pattern recognition', 'statistical process control', 'vector quantisation']",155,19
1204,1367,The set of just-in-time management strategies an assessment of their impact on plant-level productivity and input-factor substitutability using variable cost function estimates Many manufacturers in the automobile industry around the world have adopted the just-in-time JIT set of management strategies in an effort to improve productivity efficiency and product quality. The paper provides empirical evidence that supports the idea that JIT manufacturing environments are in fact more productive than their non-JIT counterparts. Plant-level cross-sectional data from auto-parts manufacturing firms are used to estimate variable cost functions for a JIT group as well as for a non-JIT group of plants. Differences in cost function characteristics between the two groups are examined and discussed,"['just-in-time management strategies', 'plant-level productivity', 'input-factor substitutability', 'variable cost function estimates', 'automobile industry', 'JIT', 'efficiency', 'product quality', 'auto-parts manufacturing firms', 'automobile industry', 'economics', 'production control', 'stock control']",112,13
1205,1368,Exploratory study of the adoption of manufacturing technology innovations in the USA and the UK Manufacturing technologies appropriately implemented provide competitive advantage to manufacturers. The use of manufacturing technologies across countries is difficult to compare. One such comparison has been provided in the literature with a study of US and Japanese practices in advanced manufacturing technology use using a common questionnaire. The present study compares the use of 17 different technologies in similar industries in the USA n=1025 and UK n=166 using a common questionnaire. Largely there are remarkable similarities between the two countries. This may partly correlate with the heavy traffic in foreign direct investment between the two nations. Notable differences are 1 across-the-board US manufacturers are ahead of the UK firms in computerized integration with units inside and outside manufacturing organizations 2 US manufacturers show higher labour productivity which is consistent with macro-economic data and 3 more UK manufacturers report the use of soft technologies such as just-in-time total quality manufacturing and manufacturing cells. Hypotheses for future investigation are proposed,"['manufacturing technology innovations', 'USA', 'UK', 'competitive advantage', 'foreign direct investment', 'labour productivity', 'macro-economic data', 'soft technologies', 'just-in-time', 'total quality manufacturing', 'manufacturing cells', 'computer integrated manufacturing', 'economics', 'flexible manufacturing systems', 'investment']",172,15
1206,1369,Use of Bayesian Belief Networks when combining disparate sources of information in the safety assessment of software-based systems The paper discusses how disparate sources of information can be combined in the safety assessment of software-based systems. The emphasis is put on an emerging methodology relevant for intelligent product-support systems to combine information about disparate evidences systematically based on Bayesian Belief Networks. The objective is to show the link between basic information and the confidence one can have in a system. How one combines the Bayesian Belief Net BBN method with a software safety standard RTCA/DO-178B for safety assessment of software-based systems is also discussed. Finally the applicability of the BBN methodology and experiences from cooperative research work together with Kongsberg Defence  Aerospace and Det Norske Veritas and ongoing research with VTT Automation are presented,"['Bayesian belief networks', 'intelligent product-support systems', 'software safety standard', 'safety assessment', 'software-based systems', 'belief networks', 'safety-critical software', 'software reliability']",134,8
1207,1370,Integrated support based on task models for the design evaluation and documentation of interactive safety-critical systems a case study in the air-traffic control domain This paper presents an approach to using task models in both the design and the evaluation phases of interactive safety-critical applications. We explain how it is possible to use information contained in task models to support the design and development of effective user interfaces. Moreover we show how task models can also support a systematic inspection-based usability assessment by examining possible deviations that can occur while users interact with the system an important issue especially when coping with the peculiar requirements of safety-critical applications. Such evaluation provides useful technical documentation to help users achieve an in-depth understanding of the system and its design rationale. Lastly a description of the application of our approach to a real case study in the air-traffic control domain will illustrate the main features of the proposed method. In particular we discuss examples taken from an application for air-traffic controllers in an aerodrome supported by graphical user interfaces for data-link communications with pilots,"['integrated support', 'user interfaces', 'inspection-based usability assessment', 'technical documentation', 'graphical user interfaces', 'data-link communications', 'task models', 'interactive safety-critical systems', 'air-traffic control domain', 'air traffic control', 'graphical user interfaces', 'safety-critical software', 'system documentation']",181,13
1208,1371,Design methodology for diagnostic strategies for industrial systems This paper presents a method for the construction of diagnostic systems for complex industrial applications. The approach has been explicitely developed to shorten the design cycle and meet some specific requirements such as modularity flexibility and the possibility of merging many different sources of information. The method allows one to consider multiple simultaneous failures and is specifically designed to make easier the coordination and simplification of local diagnostic algorithms developed by different teams,"['design methodology', 'modularity', 'local diagnostic algorithms', 'diagnostic strategies', 'industrial systems', 'industrial control', 'software maintenance', 'systems analysis']",81,8
1209,1372,Knowledge acquisition and ontology modelling for construction of a control and monitoring expert system This paper presents the processes of knowledge acquisition and ontology development for structuring the knowledge base of an expert system. Ontological engineering is a process that facilitates construction of the knowledge base of an intelligent system. Ontology is the study of the organization and classification of knowledge. Ontological engineering in artificial intelligence has the practical goal of constructing frameworks for knowledge that allow computational systems to tackle knowledge-intensive problems and it supports knowledge sharing and reuse. To illustrate the process of conceptual modelling using the Inferential Modelling Technique as a basis for ontology construction the tool and processes are applied to build an expert system in the domain of monitoring of a petroleum-production facility,"['knowledge acquisition', 'knowledge base', 'intelligent system', 'ontological engineering', 'artificial intelligence', 'knowledge reuse', 'inferential modelling technique', 'petroleum-production facility', 'ontology modelling', 'control and monitoring expert system', 'artificial intelligence', 'expert systems', 'knowledge acquisition', 'software reusability']",128,14
1210,1373,Agent-based product-support logistics system using XML and RDF The capability of the timely provision of maintenance services and service parts is critical to the competitiveness of industrial systems. To enhance the timely operations in a product-support logistics chain business partners equipment manufacturers parts distributors customers may have to collaborate for the efficient exchange of relevant information. We propose the architecture of an agent-based product-support logistics system. Emphasis is placed on the problems of sharing and exchanging information through agent communication. We adopt the Resource Description Framework RDF schema for information modelling in product-support logistics domain. The eXtensible Markup Language XML serialization generates messages for agent communication. The use of XML and RDF enables software agents to understand the contents of messages correctly and consistently. We demonstrate the feasibility of our agent architecture using a scenario in logistical support processes. We believe that the approach can provide a promising way to the automation of business processes in product-support logistics through seamless communication among the partners,"['agent-based product-support logistics system', 'XML', 'RDF', 'service parts', 'industrial systems', 'maintenance services', 'Resource Description Framework schema', 'information modelling', 'eXtensible Markup Language', 'software agents', 'software agents', 'software maintenance']",164,12
